file,score
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-2/segment-4/frame_02_42510.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-10/segment-0/frame_10_09023.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-3/segment-6/frame_03_68679.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-13/segment-0/frame_13_02365.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-15/segment-0/frame_15_05733.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-1/segment-1/frame_01_18832.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-16/segment-0/frame_16_04658.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-14/segment-0/frame_14_01335.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-11/segment-0/frame_11_02962.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-15/segment-0/frame_15_02372.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-14/segment-1/frame_14_16398.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-7/segment-0/frame_07_04216.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-11/segment-0/frame_11_02928.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-6/segment-0/frame_06_01788.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-36/segment-1/frame_36_16056.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-11/segment-0/frame_11_05313.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-34/segment-5/frame_34_50164.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-2/segment-0/frame_02_00412.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-1/segment-0/frame_01_00126.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-0/segment-0/frame_00_02062.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-27/segment-2/frame_27_21948.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-3/segment-7/frame_03_72550.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-13/segment-1/frame_13_16316.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-15/segment-1/frame_15_16515.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-3/segment-3/frame_03_39051.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-1/segment-0/frame_01_00374.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-22/segment-5/frame_22_56729.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-72/segment-3/frame_72_30371.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-12/segment-0/frame_12_04116.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-31/segment-1/frame_31_19666.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-1/segment-1/frame_01_10617.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-6/segment-0/frame_06_00951.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-6/segment-0/frame_06_08526.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-3/segment-2/frame_03_25864.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-1/segment-1/frame_01_13320.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-14/segment-1/frame_14_16451.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-30/segment-3/frame_30_31360.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-0/segment-0/frame_00_01715.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-39/segment-3/frame_39_35099.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-47/segment-7/frame_47_73153.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-4/segment-0/frame_04_00139.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-39/segment-8/frame_39_85056.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-10/segment-3/frame_10_35598.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-30/segment-1/frame_30_13794.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-0/segment-4/frame_00_48373.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-6/segment-2/frame_06_23117.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-28/segment-0/frame_28_09017.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-4/segment-0/frame_04_00136.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-11/segment-0/frame_11_04119.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-77/segment-3/frame_77_31446.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-8/segment-3/frame_08_34056.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-37/segment-6/frame_37_60309.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-11/segment-2/frame_11_24739.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-10/segment-0/frame_10_00002.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-8/segment-7/frame_08_70561.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-36/segment-1/frame_36_13360.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-9/segment-0/frame_09_04319.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-53/segment-1/frame_53_17290.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-13/segment-6/frame_13_66225.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-4/segment-5/frame_04_56721.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-4/segment-1/frame_04_11176.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-3/segment-1/frame_03_10634.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-31/segment-1/frame_31_13860.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-20/segment-1/frame_20_15374.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-22/segment-2/frame_22_20635.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-10/segment-7/frame_10_70176.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-14/segment-1/frame_14_16507.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-6/segment-0/frame_06_01486.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-13/segment-8/frame_13_80594.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-3/segment-0/frame_03_05096.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-21/segment-0/frame_21_04341.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-15/segment-1/frame_15_16537.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-12/segment-0/frame_12_04119.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-66/segment-2/frame_66_24218.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-14/segment-0/frame_14_03938.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-0/segment-0/frame_00_01751.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-13/segment-1/frame_13_19685.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-11/segment-0/frame_11_02982.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-73/segment-3/frame_73_31395.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-21/segment-1/frame_21_11516.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation027/individual_images/track-2/segment-0/frame_02_03569.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-12/segment-0/frame_12_03732.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-82/segment-3/frame_82_32417.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-30/segment-6/frame_30_65595.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-7/segment-2/frame_07_22010.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-3/segment-1/frame_03_15371.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-30/segment-2/frame_30_28045.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-9/segment-0/frame_09_02234.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-0/segment-0/frame_00_05061.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-3/segment-0/frame_03_00450.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-28/segment-0/frame_28_09738.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-10/segment-0/frame_10_09871.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-6/segment-1/frame_06_10036.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-2/segment-8/frame_02_85199.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-15/segment-0/frame_15_02398.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-1/segment-0/frame_01_07124.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-8/segment-1/frame_08_16721.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-14/segment-0/frame_14_02385.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-7/segment-0/frame_07_04331.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-8/segment-0/frame_08_00271.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-1/segment-0/frame_01_00036.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-4/segment-0/frame_04_06311.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-43/segment-6/frame_43_68838.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-82/segment-3/frame_82_32551.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-82/segment-3/frame_82_32202.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-6/segment-0/frame_06_02531.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-3/segment-1/frame_03_18072.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-5/segment-1/frame_05_10960.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-8/segment-5/frame_08_56570.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-10/segment-0/frame_10_03144.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-53/segment-1/frame_53_16899.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-16/segment-8/frame_16_80455.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-9/segment-0/frame_09_01924.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-6/segment-0/frame_06_02237.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-0/segment-1/frame_00_16710.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-12/segment-6/frame_12_63931.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation027/individual_images/track-10/segment-1/frame_10_13795.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-43/segment-3/frame_43_39097.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-17/segment-3/frame_17_36021.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-28/segment-5/frame_28_57320.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-35/segment-1/frame_35_16719.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-23/segment-1/frame_23_14685.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-21/segment-1/frame_21_11084.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-13/segment-8/frame_13_80129.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-7/segment-1/frame_07_10149.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-12/segment-0/frame_12_03149.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-6/segment-6/frame_06_69311.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-6/segment-0/frame_06_02360.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation027/individual_images/track-2/segment-0/frame_02_06641.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-6/segment-0/frame_06_01560.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-22/segment-1/frame_22_11150.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-17/segment-1/frame_17_15381.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-59/segment-1/frame_59_19146.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-9/segment-1/frame_09_10279.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation027/individual_images/track-9/segment-1/frame_09_10767.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-8/segment-0/frame_08_05781.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-56/segment-1/frame_56_19717.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-27/segment-0/frame_27_05728.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-3/segment-3/frame_03_34292.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-38/segment-2/frame_38_20595.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-36/segment-6/frame_36_68208.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-6/segment-0/frame_06_08309.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-6/segment-0/frame_06_06409.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-12/segment-2/frame_12_27200.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-22/segment-1/frame_22_11327.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-1/segment-0/frame_01_09738.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-1/segment-6/frame_01_64600.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-11/segment-2/frame_11_24699.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-1/segment-1/frame_01_11652.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-1/segment-7/frame_01_74817.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-14/segment-6/frame_14_64673.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-27/segment-5/frame_27_57261.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-8/segment-0/frame_08_04745.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-76/segment-3/frame_76_31453.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-29/segment-7/frame_29_74573.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-12/segment-0/frame_12_04789.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-5/segment-0/frame_05_01839.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-16/segment-0/frame_16_05912.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-19/segment-4/frame_19_40164.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-28/segment-5/frame_28_57319.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-11/segment-0/frame_11_02913.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-14/segment-1/frame_14_16429.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-10/segment-2/frame_10_22680.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-55/segment-2/frame_55_26828.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-9/segment-8/frame_09_85255.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-80/segment-3/frame_80_32195.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-2/segment-2/frame_02_26357.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-79/segment-3/frame_79_32378.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-13/segment-1/frame_13_16410.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-10/segment-0/frame_10_02811.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-0/segment-2/frame_00_22836.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-76/segment-3/frame_76_31469.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-8/segment-3/frame_08_38339.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-9/segment-0/frame_09_00678.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-9/segment-1/frame_09_11745.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-0/segment-0/frame_00_04248.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-43/segment-7/frame_43_70578.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-7/segment-2/frame_07_22870.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-1/segment-0/frame_01_00018.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-20/segment-0/frame_20_05198.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-2/segment-0/frame_02_00180.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-28/segment-0/frame_28_08574.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-6/segment-0/frame_06_00303.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-3/segment-0/frame_03_00171.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-14/segment-1/frame_14_14098.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-15/segment-1/frame_15_16577.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-2/segment-0/frame_02_05969.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation083/individual_images/track-66/segment-8/frame_66_83746.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-19/segment-5/frame_19_56398.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-9/segment-8/frame_09_81074.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation034/individual_images/track-23/segment-0/frame_23_09188.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation070/individual_images/track-2/segment-4/frame_02_47333.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-14/segment-1/frame_14_16625.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation053/individual_images/track-22/segment-5/frame_22_56735.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-14/segment-0/frame_14_03360.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-6/segment-0/frame_06_00216.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-11/segment-2/frame_11_23824.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation108/individual_images/track-3/segment-1/frame_03_14625.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-13/segment-0/frame_13_02360.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-29/segment-1/frame_29_18550.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation082/individual_images/track-30/segment-7/frame_30_75655.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation102/individual_images/track-7/segment-4/frame_07_41800.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-19/segment-0/frame_19_04493.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation015/individual_images/track-9/segment-0/frame_09_08700.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-7/segment-0/frame_07_04154.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation044/individual_images/track-9/segment-0/frame_09_07747.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-7/segment-0/frame_07_05016.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-15/segment-0/frame_15_05748.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation090/individual_images/track-24/segment-4/frame_24_49715.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation036/individual_images/track-11/segment-2/frame_11_24948.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation066/individual_images/track-17/segment-8/frame_17_80604.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation074/individual_images/track-0/segment-6/frame_00_61660.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-30/segment-1/frame_30_11540.jpg,head-down
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation046/individual_images/track-60/segment-2/frame_60_26619.jpg,head-up
/kenya_drones/processing/kenya-tracking/processed-videos/raw-footage/observation092/individual_images/track-12/segment-0/frame_12_02739.jpg,head-up
